UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN
194310,9,R,238,R,99,R,139,R,1,R,17,R,30,R,18,R,0,R,149,R,6,R,11,R,6,R,0,R,1,R,192,R,45,R,0
194310,10,R,24,R,9,R,15,R,0,R,3,R,6,R,0,R,0,R,11,R,0,R,3,R,1,R,0,R,0,R,13,R,11,R,0
194392,3,R,72,R,41,R,31,R,1,Z,0,R,4,R,3,Z,0,R,56,Z,0,R,8,Z,0,Z,0,R,67,R,5,Z,0,Z,0
194392,5,R,160,R,96,R,64,Z,0,R,1,R,5,R,3,Z,0,R,139,Z,0,R,10,R,2,Z,0,R,136,R,23,R,1,Z,0
194435,1,R,38,Z,0,R,38,R,2,Z,0,R,5,R,2,Z,0,R,27,Z,0,R,2,Z,0,Z,0,R,21,R,12,R,5,Z,0
194435,2,R,61,R,3,R,58,R,1,Z,0,R,4,R,2,Z,0,R,52,R,2,Z,0,Z,0,Z,0,R,33,R,26,R,2,Z,0
194499,2,R,14,R,1,R,13,R,0,R,2,R,6,R,4,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,14
194499,3,R,102,R,15,R,87,R,0,R,8,R,36,R,33,R,0,R,5,R,20,R,0,R,0,R,0,R,0,R,0,R,0,R,102
194499,5,R,44,R,3,R,41,R,0,R,2,R,20,R,13,R,0,R,2,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,44
194569,1,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,1,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,Z,0,Z,0
194569,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0
194569,3,R,10,R,4,R,6,Z,0,R,1,Z,0,Z,0,Z,0,R,8,Z,0,Z,0,R,1,Z,0,R,8,R,1,R,1,Z,0
194569,5,R,41,R,22,R,19,Z,0,R,2,R,2,R,2,Z,0,R,35,Z,0,Z,0,Z,0,Z,0,R,29,R,10,R,2,Z,0
194578,3,R,28,R,6,R,22,R,0,R,5,R,2,R,2,R,0,R,8,R,2,R,0,R,9,R,0,R,18,R,10,R,0,R,0
194578,5,R,675,R,228,R,447,R,5,R,108,R,19,R,73,R,2,R,308,R,1,R,1,R,158,R,0,R,546,R,126,R,3,R,0
194578,7,R,520,R,142,R,378,R,1,R,49,R,30,R,29,R,0,R,197,R,1,R,24,R,189,R,0,R,24,R,462,R,34,R,0
194578,10,R,34,R,6,R,28,R,0,R,1,R,1,R,6,R,0,R,21,R,2,R,3,R,0,R,0,R,3,R,26,R,5,R,0
194657,5,R,34,R,34,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,33,Z,0,Z,0,R,1,Z,0,R,18,R,16,Z,0,Z,0
194657,7,R,27,R,27,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,27,Z,0,Z,0,Z,0,Z,0,Z,0,R,27,Z,0,Z,0
194666,5,R,69,R,69,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,69,Z,0,Z,0,Z,0,Z,0,R,69,Z,0,Z,0,Z,0
194666,7,R,10,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,Z,0,Z,0
194693,5,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0
194736,5,R,3,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,Z,0,R,0,Z,0,R,2,R,1,Z,0,Z,0
194763,5,R,37,R,37,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,37,Z,0,Z,0,Z,0,Z,0,R,19,R,18,Z,0,Z,0
194763,7,R,19,R,19,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,19,Z,0,Z,0,Z,0,Z,0,Z,0,R,19,Z,0,Z,0
194763,10,R,22,R,22,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,22,Z,0,Z,0,Z,0,Z,0,Z,0,R,22,Z,0,Z,0
194824,5,R,1256,R,883,R,373,R,2,R,130,R,39,R,81,R,0,R,784,R,88,R,30,R,102,R,0,R,1178,R,77,R,1,Z,0
194824,7,R,407,R,269,R,138,R,0,R,28,R,10,R,17,R,0,R,184,R,19,R,5,R,144,R,0,R,215,R,188,R,4,R,0
194824,9,R,142,R,112,R,30,R,0,R,12,R,2,R,3,R,0,R,54,R,3,R,1,R,67,R,0,R,0,R,134,R,8,R,0
194879,1,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,0
194879,2,R,59,R,5,R,54,R,0,R,1,R,9,R,7,R,0,R,39,R,3,R,0,R,0,R,0,R,24,R,28,R,7,R,0
194958,5,R,416,R,102,R,314,R,2,R,2,R,43,R,23,R,0,R,328,R,6,R,3,R,9,R,0,R,189,R,123,R,104,Z,0
194958,7,R,213,R,42,R,171,R,0,R,1,R,28,R,7,R,0,R,166,R,4,R,0,R,7,Z,0,R,29,R,123,R,61,Z,0
195003,1,R,26,R,14,R,12,R,0,R,1,R,1,R,0,R,0,R,15,R,0,R,9,R,0,R,0,R,10,R,11,R,5,R,0
195003,3,R,133,R,79,R,54,R,0,R,11,R,16,R,19,R,0,R,62,R,2,R,19,R,4,R,0,R,95,R,33,R,5,R,0
195003,5,R,2477,R,1599,R,878,R,6,R,123,R,120,R,142,R,2,R,1606,R,56,R,312,R,110,R,0,R,2079,R,345,R,52,R,1
195003,7,R,1146,R,748,R,398,R,1,R,34,R,25,R,25,R,0,R,354,R,12,R,90,R,605,R,0,R,349,R,727,R,70,R,0
195003,9,R,35,R,26,R,9,R,0,R,0,R,1,R,2,R,1,R,15,R,0,R,2,R,14,R,0,R,0,R,30,R,5,R,0
195003,10,R,97,R,59,R,38,R,0,R,0,R,2,R,2,R,0,R,17,R,0,R,4,R,72,R,0,R,35,R,57,R,5,R,0
195030,5,R,1528,R,704,R,824,R,6,R,155,R,78,R,82,R,1,R,823,R,49,R,133,R,201,R,0,R,1330,R,155,R,43,R,0
195030,7,R,1277,R,635,R,642,R,2,R,62,R,45,R,54,R,0,R,511,R,12,R,51,R,540,R,0,R,431,R,762,R,84,R,0
195030,9,R,408,R,224,R,184,R,0,R,34,R,19,R,16,R,1,R,216,R,5,R,24,R,93,R,0,R,0,R,373,R,35,R,0
195030,10,R,3,R,0,R,3,R,0,R,0,R,1,R,0,R,0,R,1,R,0,R,0,R,1,R,0,R,0,R,1,R,2,R,0
195049,7,R,8,R,5,R,3,R,0,R,0,R,0,R,1,R,0,R,2,R,1,R,0,R,4,R,0,R,0,R,7,R,1,Z,0
195049,9,R,31,R,19,R,12,Z,0,R,3,Z,0,R,2,Z,0,R,11,Z,0,R,1,R,14,R,0,R,0,R,31,R,0,R,0
195058,2,R,44,R,14,R,30,R,0,R,0,R,7,R,6,R,0,R,25,R,1,R,4,R,1,R,0,R,16,R,17,R,11,R,0
195058,3,R,981,R,455,R,526,R,0,R,49,R,185,R,196,R,2,R,435,R,14,R,86,R,14,R,0,R,679,R,234,R,68,R,0
195067,2,R,366,R,26,R,340,R,0,R,7,R,204,R,103,R,0,R,14,R,23,R,15,R,0,R,0,R,192,R,158,R,16,R,0
195128,5,R,451,R,95,R,356,R,3,R,15,R,47,R,34,R,0,R,287,R,8,R,53,R,4,R,0,R,307,R,117,R,27,R,0
195128,7,R,303,R,44,R,259,R,1,R,2,R,14,R,13,R,3,R,236,R,8,R,25,R,1,R,0,R,34,R,222,R,47,R,0
195128,9,R,66,R,16,R,50,R,1,R,3,R,6,R,4,R,0,R,46,R,2,R,4,R,0,R,0,R,9,R,32,R,25,R,0
195128,10,R,56,R,6,R,50,R,0,R,0,R,2,R,0,R,0,R,41,R,0,R,13,R,0,R,0,R,7,R,30,R,17,R,2
195155,7,R,20,R,5,R,15,Z,0,Z,0,R,1,Z,0,Z,0,R,19,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,18,Z,0
195155,10,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0
195164,5,R,405,R,196,R,209,R,1,R,14,R,26,R,28,R,0,R,290,R,6,R,35,R,5,R,0,R,392,R,12,R,1,R,0
195164,7,R,161,R,62,R,99,R,1,R,1,R,8,R,5,R,0,R,127,R,2,R,15,R,2,R,0,R,88,R,56,R,17,R,0
195164,10,R,14,R,5,R,9,R,0,R,0,R,1,R,0,R,0,R,11,R,0,R,2,R,0,R,0,R,0,R,6,R,8,R,0
195173,3,R,15,R,7,R,8,Z,0,Z,0,R,5,R,1,Z,0,R,9,Z,0,Z,0,Z,0,Z,0,R,13,R,2,Z,0,Z,0
195173,5,R,477,R,186,R,291,R,2,R,25,R,89,R,107,R,6,R,168,R,11,R,34,R,35,Z,0,R,391,R,70,R,16,Z,0
195173,7,R,24,R,10,R,14,Z,0,R,2,R,1,R,5,Z,0,R,7,Z,0,R,4,R,5,Z,0,R,13,R,10,R,1,Z,0
195173,10,R,6,R,4,R,2,Z,0,Z,0,R,1,R,1,Z,0,R,3,Z,0,R,1,Z,0,Z,0,R,1,R,5,Z,0,Z,0
195191,3,R,201,R,19,R,182,R,2,R,6,R,7,R,3,R,0,R,182,R,1,Z,0,R,0,R,0,R,129,R,56,R,16,Z,0
195216,5,R,558,R,232,R,326,R,2,R,15,R,11,R,26,R,1,R,446,R,9,R,4,R,44,R,0,R,549,R,7,R,0,R,2
195216,7,R,28,R,8,R,20,R,4,R,0,R,2,R,1,R,0,R,19,R,1,R,0,R,1,R,0,R,6,R,17,R,5,R,0
195216,10,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0
195234,1,R,8,R,2,R,6,R,0,R,0,R,0,R,3,R,0,R,5,R,0,R,0,R,0,R,0,R,8,R,0,R,0,R,0
195234,5,R,560,R,185,R,375,R,3,R,5,R,21,R,30,R,1,R,432,R,23,R,37,R,8,R,68,R,468,R,22,R,2,R,0
195234,7,R,458,R,106,R,352,R,0,R,12,R,41,R,17,R,1,R,285,R,15,R,48,R,39,R,15,R,237,R,177,R,29,R,0
195234,10,R,536,R,141,R,395,R,2,R,19,R,94,R,69,R,3,R,254,R,16,R,76,R,3,R,1,R,35,R,370,R,130,R,0
195243,3,R,6,R,4,R,2,R,0,R,0,R,3,R,2,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,4,R,1,R,0
195243,5,R,266,R,134,R,132,R,1,R,6,R,19,R,46,R,0,R,160,R,6,R,21,R,7,R,0,R,229,R,32,R,5,R,0
195243,7,R,54,R,17,R,37,R,0,R,2,R,1,R,2,R,0,R,47,R,0,R,1,R,1,R,0,R,22,R,28,R,4,R,0
195243,10,R,4,R,0,R,4,R,0,R,0,R,1,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,1,R,3,R,0
195289,2,R,15,R,1,R,14,R,0,R,0,R,0,R,0,R,0,R,14,R,0,R,1,R,0,R,0,R,2,R,9,R,4,R,0
195289,3,R,61,R,11,R,50,R,0,R,4,R,2,R,0,R,0,R,51,R,0,R,4,R,0,R,0,R,16,R,39,R,6,R,0
195304,5,R,279,R,81,R,198,R,0,R,12,R,10,R,33,R,0,R,164,R,20,R,10,R,30,R,0,R,267,R,11,R,1,R,0
195304,7,R,119,R,20,R,99,R,0,R,3,R,3,R,8,R,0,R,90,R,2,R,0,R,13,R,0,R,27,R,78,R,14,R,0
195322,2,R,79,R,18,R,61,R,3,R,7,R,7,R,0,R,0,R,61,R,0,R,1,R,0,R,0,R,36,R,29,R,14,R,0
195322,3,R,555,R,267,R,288,R,5,R,32,R,63,R,0,R,3,R,431,R,9,R,12,R,0,R,0,R,305,R,185,R,65,R,0
195438,5,R,4,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,Z,0,Z,0
195438,7,R,5,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,1,Z,0
195474,1,R,40,R,15,R,25,Z,0,Z,0,Z,0,Z,0,Z,0,R,39,R,1,Z,0,Z,0,Z,0,R,40,Z,0,Z,0,Z,0
195474,2,R,1,R,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
195474,5,R,711,R,337,R,374,R,2,R,29,R,19,R,44,R,0,R,574,R,21,R,3,R,19,Z,0,R,668,R,39,R,4,Z,0
195474,7,R,51,R,22,R,29,Z,0,R,1,R,1,R,2,Z,0,R,45,Z,0,Z,0,R,2,Z,0,R,46,R,5,Z,0,Z,0
195526,5,R,617,R,245,R,372,Z,0,R,40,R,26,R,49,Z,0,R,387,R,21,R,42,R,52,R,0,R,609,R,8,Z,0,Z,0
195526,7,R,6,R,1,R,5,Z,0,Z,0,R,1,R,1,Z,0,R,3,Z,0,R,1,Z,0,Z,0,Z,0,R,3,R,3,Z,0
195544,1,R,47,R,17,R,30,R,0,R,2,R,9,R,6,R,0,R,25,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,47
195544,5,R,1035,R,350,R,685,R,7,R,45,R,94,R,125,R,2,R,654,R,10,R,98,R,0,R,0,R,718,R,200,R,116,R,1
195544,7,R,327,R,68,R,259,R,0,R,6,R,41,R,24,R,0,R,230,R,1,R,25,R,0,R,0,R,73,R,190,R,64,R,0
195580,7,R,26,R,20,R,6,R,0,R,4,R,1,R,0,R,0,R,15,R,0,R,0,R,6,R,0,R,2,R,22,R,2,R,0
195702,3,R,89,R,8,R,81,R,1,R,2,R,0,R,0,R,0,R,82,R,1,R,0,R,3,R,0,R,47,R,31,R,11,R,0
195720,1,R,3,R,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,1,Z,0,Z,0,R,3,Z,0,Z,0,Z,0
195720,5,R,726,R,269,R,457,R,2,R,20,R,19,R,30,R,1,R,625,R,7,R,17,R,5,R,0,R,609,R,103,R,14,R,0
195720,7,R,220,R,63,R,157,R,0,R,5,R,6,R,7,R,0,R,189,R,1,R,12,R,0,R,0,R,51,R,146,R,23,R,0
195720,9,R,130,R,55,R,75,R,2,R,10,R,21,R,3,R,2,R,84,R,2,R,4,R,2,R,0,R,16,R,77,R,37,R,0
195720,10,R,4,R,0,R,4,Z,0,R,1,Z,0,Z,0,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0
195784,3,R,208,R,21,R,187,R,0,R,6,R,23,R,22,R,2,R,138,R,6,R,11,R,0,R,0,R,91,R,96,R,21,R,0
195809,2,R,56,R,17,R,39,Z,0,R,22,R,7,R,5,Z,0,R,19,R,2,R,1,Z,0,Z,0,R,50,R,6,Z,0,Z,0
195809,3,R,15,R,10,R,5,R,0,R,0,R,7,R,0,Z,0,R,8,Z,0,Z,0,R,0,Z,0,R,9,R,3,R,3,Z,0
195809,5,R,1978,R,925,R,1053,R,4,R,275,R,379,R,340,R,3,R,754,R,81,R,47,R,95,Z,0,R,1780,R,178,R,20,Z,0
195809,7,R,1118,R,419,R,699,R,1,R,112,R,141,R,133,Z,0,R,452,R,22,R,45,R,212,Z,0,R,346,R,692,R,80,Z,0
195809,9,R,690,R,304,R,386,Z,0,R,222,R,35,R,54,R,1,R,307,R,20,R,11,R,40,Z,0,R,412,R,239,R,39,Z,0
195809,10,R,157,R,31,R,126,Z,0,R,10,R,18,R,35,R,1,R,81,R,1,R,8,R,3,Z,0,R,8,R,104,R,45,Z,0
195845,2,R,46,R,4,R,42,R,0,R,4,R,10,R,4,R,0,R,10,R,1,R,17,R,0,R,0,R,7,R,30,R,9,R,0
195845,3,R,63,R,8,R,55,R,0,R,0,R,19,R,14,R,0,R,18,R,4,R,8,R,0,R,0,R,17,R,32,R,14,R,0
195933,2,R,347,R,147,R,200,Z,0,R,1,R,65,R,95,Z,0,R,172,R,8,R,6,Z,0,Z,0,R,143,R,138,R,66,Z,0
195988,3,R,252,R,109,R,143,R,1,R,0,R,54,R,37,R,0,R,129,R,6,R,23,R,2,R,0,R,156,R,64,R,32,R,0
196006,2,R,9,R,0,R,9,R,0,R,0,R,2,R,0,R,0,R,7,R,0,R,0,R,0,R,0,R,0,R,6,R,3,R,0
196006,3,R,763,R,470,R,293,R,3,R,5,R,45,R,31,R,0,R,650,R,13,R,8,R,8,R,0,R,660,R,68,R,35,R,0
196006,5,R,306,R,197,R,109,R,1,R,1,R,20,R,16,R,1,R,256,R,5,R,1,R,5,R,0,R,250,R,46,R,10,R,0
196015,2,R,62,R,35,R,27,R,3,R,1,R,5,R,1,R,0,R,50,R,1,R,0,R,1,R,0,R,44,R,15,R,3,R,0
196015,3,R,397,R,159,R,238,R,7,R,3,R,45,R,35,R,0,R,289,R,3,R,9,R,6,R,0,R,306,R,70,R,21,R,0
196015,5,R,376,R,168,R,208,R,2,R,2,R,50,R,26,R,0,R,262,R,6,R,15,R,13,R,0,R,204,R,125,R,47,R,0
196024,2,R,91,R,88,R,3,R,0,R,1,R,7,R,9,R,0,R,74,R,0,R,0,R,0,R,0,R,86,R,5,R,0,R,0
196024,3,R,569,R,292,R,277,R,0,R,7,R,84,R,77,R,1,R,358,R,16,R,22,R,4,R,0,R,499,R,60,R,10,R,0
196024,5,R,383,R,132,R,251,R,1,R,12,R,39,R,30,R,1,R,258,R,5,R,32,R,5,R,0,R,149,R,155,R,79,R,0
196033,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0
196033,3,R,309,R,139,R,170,R,0,R,2,R,47,R,39,R,0,R,208,R,11,R,0,R,2,R,0,R,271,R,34,R,4,R,0
196033,5,R,357,R,166,R,191,R,1,R,3,R,22,R,27,R,0,R,287,R,6,R,0,R,11,R,0,R,267,R,78,R,12,R,0
196042,2,R,18,R,10,R,8,R,0,R,1,R,0,R,3,R,0,R,14,R,0,R,0,R,0,R,0,R,4,R,12,R,2,R,0
196042,3,R,272,R,109,R,163,R,1,R,17,R,25,R,37,R,0,R,181,R,8,R,1,R,2,R,0,R,230,R,35,R,7,R,0
196042,5,R,1596,R,894,R,702,R,4,R,110,R,151,R,232,R,10,R,976,R,22,R,1,R,90,R,0,R,885,R,619,R,92,R,0
196051,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0
196051,3,R,420,R,158,R,262,R,2,R,5,R,59,R,17,R,0,R,313,R,9,R,11,R,4,R,0,R,329,R,75,R,16,R,0
196051,5,R,220,R,127,R,93,R,0,R,1,R,32,R,19,R,0,R,160,R,4,R,3,R,1,R,0,R,170,R,45,R,5,R,0
196060,5,R,3003,R,1437,R,1566,R,12,R,221,R,474,R,378,R,6,R,1563,R,84,R,100,R,165,R,0,R,2623,R,346,R,34,R,0
196060,7,R,1208,R,433,R,775,R,1,R,51,R,64,R,79,R,2,R,762,R,18,R,49,R,182,R,0,R,378,R,730,R,100,R,0
196060,9,R,193,R,86,R,107,R,1,R,8,R,5,R,9,R,1,R,103,R,1,R,8,R,57,R,0,R,0,R,158,R,35,R,0
196060,10,R,130,R,41,R,89,R,0,R,9,R,10,R,11,R,0,R,74,R,10,R,7,R,9,R,0,R,19,R,84,R,27,R,0
196079,5,R,3395,R,1688,R,1707,R,3,R,438,R,147,R,314,R,3,R,1933,R,85,R,96,R,376,R,0,R,3020,R,340,R,35,R,0
196079,7,R,995,R,545,R,450,R,0,R,64,R,25,R,32,R,0,R,434,R,11,R,24,R,405,R,0,R,433,R,531,R,31,R,0
196079,9,R,139,R,75,R,64,R,0,R,2,R,4,R,8,R,0,R,51,R,0,R,14,R,60,R,0,R,0,R,113,R,26,R,0
196079,10,R,41,R,10,R,31,R,0,R,1,R,2,R,2,R,0,R,31,R,0,R,0,R,5,R,0,R,9,R,21,R,11,R,0
196088,2,R,32,R,20,R,12,R,1,R,3,R,3,R,4,R,0,R,17,R,1,R,3,R,0,R,0,R,25,R,7,R,0,R,0
196088,5,R,4881,R,2473,R,2408,R,3,R,622,R,298,R,243,R,3,R,2348,R,101,R,285,R,978,R,0,R,3869,R,973,R,39,R,0
196088,7,R,2394,R,1229,R,1165,R,4,R,81,R,72,R,27,R,0,R,926,R,22,R,138,R,1124,R,0,R,668,R,1632,R,94,R,0
196088,9,R,963,R,485,R,478,R,5,R,131,R,35,R,19,R,0,R,536,R,5,R,83,R,149,R,0,R,27,R,864,R,72,R,0
196088,10,R,143,R,49,R,94,R,1,R,4,R,8,R,3,R,0,R,86,R,1,R,19,R,21,R,0,R,27,R,95,R,21,R,0
196097,5,R,3950,R,1949,R,2001,R,5,R,931,R,273,R,399,R,7,R,1544,R,88,R,309,R,394,R,0,R,3216,R,665,R,69,R,0
196097,7,R,1912,R,815,R,1097,R,1,R,142,R,122,R,145,R,1,R,801,R,21,R,133,R,546,R,0,R,598,R,1080,R,234,R,0
196097,9,R,630,R,311,R,319,R,2,R,88,R,22,R,25,R,0,R,260,R,4,R,53,R,176,R,0,R,13,R,559,R,58,R,0
196097,10,R,252,R,76,R,176,R,0,R,8,R,12,R,17,R,0,R,172,R,3,R,27,R,13,R,0,R,12,R,162,R,78,R,0
196103,3,R,61,R,44,R,17,R,0,R,1,R,1,R,2,R,0,R,56,R,0,R,1,R,0,R,0,Z,0,Z,0,R,0,R,61
196103,5,R,446,R,236,R,210,R,2,R,10,R,3,R,16,Z,0,R,390,R,8,R,7,R,10,R,0,Z,0,Z,0,Z,0,R,446
196103,7,R,93,R,45,R,48,R,1,R,1,R,2,R,2,R,0,R,55,R,0,R,5,R,27,R,0,R,0,R,0,R,0,R,93
196103,9,R,20,R,11,R,9,R,0,R,0,R,0,R,1,R,0,R,8,R,0,R,0,R,11,R,0,R,0,R,16,R,4,R,0
196103,10,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
196112,5,R,505,R,289,R,216,R,1,R,14,R,35,R,19,R,0,R,422,R,6,R,1,R,7,R,0,R,304,R,165,R,36,R,0
196112,7,R,217,R,99,R,118,R,0,R,6,R,11,R,6,R,0,R,128,R,4,R,0,R,62,R,0,R,24,R,141,R,52,R,0
196112,9,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
196112,10,R,4,R,1,R,3,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,4,R,0
196121,5,R,1829,R,787,R,1042,R,3,R,28,R,134,R,77,R,0,R,1354,R,43,R,165,R,25,R,0,R,1318,R,428,R,83,R,0
196121,7,R,374,R,117,R,257,R,2,R,5,R,30,R,11,R,0,R,296,R,12,R,15,R,3,R,0,R,89,R,243,R,42,R,0
196121,10,R,84,R,30,R,54,R,0,R,0,R,2,R,3,R,0,R,71,R,0,R,8,R,0,R,0,R,10,R,40,R,34,R,0
196130,2,R,10,R,2,R,8,R,0,R,0,R,1,R,0,R,0,R,9,R,0,R,0,R,0,R,0,R,2,R,8,R,0,R,0
196130,5,R,1813,R,779,R,1034,R,5,R,26,R,341,R,169,R,2,R,1184,R,44,R,6,R,36,R,0,R,1287,R,470,R,56,R,0
196130,7,R,678,R,170,R,508,R,2,R,4,R,34,R,15,R,1,R,314,R,4,R,212,R,92,R,0,R,69,R,447,R,162,R,0
196130,10,R,50,R,13,R,37,R,1,R,1,R,7,R,0,R,0,R,37,R,1,R,0,R,3,R,0,R,1,R,31,R,18,R,0
196149,5,R,1532,R,671,R,861,R,2,R,18,R,59,R,137,R,1,R,1191,R,23,R,98,R,3,R,0,R,1392,R,130,R,10,R,0
196149,7,R,248,R,101,R,147,R,0,R,0,R,4,R,9,R,0,R,227,R,2,R,1,R,5,R,0,R,64,R,171,R,13,R,0
196149,10,R,39,R,13,R,26,R,0,R,0,R,2,R,1,R,0,R,36,R,0,R,0,R,0,R,0,R,4,R,20,R,15,R,0
196158,5,R,1007,R,426,R,581,R,3,R,9,R,38,R,43,R,0,R,838,R,19,R,29,R,28,R,0,R,895,R,107,R,5,R,0
196158,7,R,114,R,29,R,85,R,0,R,3,R,0,R,0,R,0,R,92,R,3,R,0,R,16,R,0,R,40,R,72,R,2,R,0
196158,10,R,11,R,1,R,10,R,0,R,0,R,1,R,0,R,0,R,10,R,0,R,0,R,0,R,0,R,1,R,8,R,2,R,0
196167,5,R,1251,R,498,R,753,R,6,R,64,R,23,R,68,R,0,R,967,R,30,R,48,R,45,R,0,R,1205,R,45,R,1,R,0
196167,7,R,55,R,13,R,42,R,0,R,0,R,0,R,2,R,0,R,45,R,0,R,7,R,1,R,0,R,39,R,15,R,1,R,0
196176,5,R,1719,R,617,R,1102,R,3,R,80,R,97,R,223,R,1,R,1124,R,32,R,82,R,77,R,0,R,1458,R,241,R,20,R,0
196176,7,R,430,R,197,R,233,R,1,R,9,R,8,R,34,R,0,R,235,R,5,R,12,R,126,R,0,R,176,R,228,R,26,R,0
196176,10,R,30,R,14,R,16,R,1,R,0,R,1,R,1,R,0,R,24,R,0,R,3,R,0,R,0,R,0,R,15,R,15,R,0
196185,5,R,1499,R,579,R,920,R,2,R,24,R,48,R,117,R,1,R,1232,R,28,R,35,R,12,R,0,R,1402,R,85,R,12,R,0
196185,7,R,92,R,20,R,72,R,0,R,2,R,3,R,4,R,0,R,76,R,2,R,5,R,0,R,0,R,32,R,58,R,2,R,0
196185,10,R,6,R,1,R,5,R,0,R,0,R,0,R,0,R,0,R,5,R,0,R,1,R,0,R,0,R,0,R,5,R,1,R,0
196194,5,R,1639,R,789,R,850,R,3,R,31,R,95,R,137,R,0,R,1303,R,36,R,2,R,32,R,0,R,1423,R,198,R,18,R,0
196194,7,R,265,R,124,R,141,R,0,R,2,R,6,R,13,R,0,R,234,R,3,R,1,R,6,R,0,R,92,R,141,R,32,R,0
196194,10,R,73,R,23,R,50,R,1,R,0,R,2,R,3,R,0,R,67,R,0,R,0,R,0,R,0,R,7,R,47,R,19,R,0
196200,5,R,705,R,290,R,415,R,12,R,6,R,41,R,58,R,0,R,525,R,17,R,42,R,4,R,0,R,630,R,63,R,12,R,0
196200,7,R,157,R,36,R,121,R,5,R,3,R,3,R,3,R,0,R,112,R,1,R,13,R,17,R,0,R,65,R,80,R,12,R,0
196200,10,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0
196219,2,R,11,R,2,R,9,R,0,R,0,R,1,R,1,R,0,R,8,R,1,R,0,R,0,R,0,R,9,R,2,R,0,R,0
196219,5,R,948,R,417,R,531,R,4,R,33,R,81,R,156,R,0,R,545,R,43,R,61,R,25,R,0,R,731,R,196,R,21,R,0
196219,7,R,39,R,21,R,18,R,0,R,1,R,0,R,1,R,0,R,21,R,0,R,7,R,9,R,0,R,8,R,27,R,4,R,0
